,Open,High,Low,Close,Volume,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume
112,0.8180631694448133,0.8127735427022627,0.8471553154033238,0.8354061523007523,0.10562978040613219,0.10986356789581433,0.07069750963071464,0.09752416147595425,0.10166820764568577
113,0.2730606191788576,0.27155242009270086,0.3285791332132577,0.2582479461723466,0.06454176289720612,0.060722999307931715,0.06230021389837052,0.0546093776214404,0.051463456661569096
114,0.8094501283705302,0.8492401621504095,0.855896449613823,0.8292795174804901,0.23084656258462577,0.2385327409290568,0.1851450357863343,0.24159534522743603,0.2496657210542338
115,0.3669961295963722,0.36378569106601244,0.42505723967396314,0.38303968705264424,0.03447605613740766,0.03347714379755743,0.030699307540380256,0.03480249171510317,0.0338126421336203
116,0.5277421788272205,0.5325151181790586,0.5258458751818953,0.47646367717568516,0.16653148223058284,0.1630009878523836,0.16875761798121183,0.15506905031086582,0.1519354865388704
117,0.8924023505308414,0.8874290376678937,0.9149454060709674,0.8979668599724313,0.09575596747854948,0.101034851559105,0.07480890599840834,0.07668038530082838,0.08141522636119418
118,0.21501742324556705,0.22231527189041334,0.2673301380875337,0.21891490637466582,0.12587769837324575,0.11684684370365203,0.10753614988221047,0.13464745302703698,0.12500979668642997
119,0.26835227102254944,0.2621187624729018,0.33495944887097906,0.2716716707857536,0.028779447836802564,0.02730550261604308,0.03932927393533343,0.029457950049012277,0.027958300835617348
120,0.7802077930984233,0.781719112952012,0.8036287409306917,0.7792530771460369,0.0886890492812597,0.09192048547052153,0.08671741354830692,0.07852638605428776,0.08168388463034397
121,0.6364070824528847,0.6407804403378208,0.6783242258652091,0.6464186069151987,0.09864987356322058,0.09948513149738902,0.06327320030564465,0.09411818894076825,0.09506725714258138
122,0.8507215752499899,0.8528138434942862,0.8473588342440799,0.8371784291122468,0.17442261686512295,0.18064340577557667,0.15113810325818247,0.1535425746993495,0.15937685235280666
123,0.7639375249133122,0.7795340005640394,0.8165155539274052,0.7990512455720733,0.03554354791915249,0.0380026072526341,0.039202362664819405,0.03573491363754946,0.0382650542205827
124,0.4057558859709651,0.40116295341082076,0.42879181040184733,0.38111252962091946,0.09344143774309019,0.0898295681236122,0.12443650073899376,0.08045465859585951,0.07749958943291604
125,0.5648624785156162,0.5696491118540736,0.6164667094056231,0.567781290863592,0.04328712652439282,0.04377658034478112,0.051644955144797826,0.03965014803131589,0.040258152449100804
126,0.22894959045729024,0.23690493361779374,0.30624294044021116,0.24705671507054827,0.054688752094082235,0.05123412914623523,0.058053974305755686,0.058284970759949345,0.0546014090301499
127,0.348827091968162,0.3516739252583925,0.42016464674217247,0.3645137522927868,0.027411405595800818,0.026683048497031826,0.044186274017296946,0.02938251317352413,0.028577222949557637
128,0.11563420185247875,0.1109563472671029,0.19758219617181094,0.12083564732355256,0.008415437308311534,0.007656829907714425,0.014679403622787975,0.004460020317930108,0.004052566629430283
129,0.2708082414308919,0.27251688349153014,0.3171942892613284,0.24863207223632156,0.10972081972008149,0.10288334016170173,0.11593873358415935,0.09591668762375319,0.09001086854857843
130,0.8676454830289444,0.8655908307086868,0.9057585655992106,0.8946148008345851,0.07987965416820561,0.08443373283432357,0.07706951300443926,0.09270912732681526,0.09773348994227316
131,0.8472776446686581,0.9109399858344442,0.8738183187308559,0.8525846256646039,0.250631105079713,0.26049944703301753,0.24511325508900975,0.26877075180633375,0.27939823360726185
132,0.26859658221500204,0.27881603506513475,0.304995369946373,0.2651976608601183,0.35302538906013703,0.32996287450216855,0.3777408207457624,0.3344031110915765,0.3126568411674838
133,0.8805125391647985,0.8881200929157158,0.9292507453877548,0.9174707552200303,0.01879850345890024,0.02164965757016047,0.030556532361051984,0.019567504771060867,0.022513456068291592
134,0.8952526477761253,0.8902922883831677,0.9360849080603639,0.9201391270485733,0.0296955516993773,0.03295101105837503,0.03963333218760658,0.028500749097163346,0.03178547164863327
135,0.1176979885045153,0.11437287274465202,0.2017604379725455,0.12209460550799811,0.0,0.0,0.0014409717172945702,0.0,0.0
136,0.7651633670368483,0.7706643818069487,0.7556837724252325,0.7574879248430735,0.23908160003926857,0.24288232525656211,0.20271431479811855,0.22845692637179807,0.2323408130519954
137,0.7730434745337726,0.8114301829681798,0.8278047440241778,0.8317332690209991,0.09589437291612782,0.0997929123496811,0.10120116229571913,0.11163132124628408,0.11591729018020289
